Station,Annee,Mois,Jour,Pluie,Insolation,TCM=(Tmin+Tmax)/2,TDM= moyenne des valeurs trihoraires,TMAX,TMIN,Humidité relative MAX,Humidité relative MIN,Date,Vitesse_moy,Pluie_moy_voisine,TCM,Humidite_moy,Evap_estimee
Ouahigouya,2023,11,13,0.0,10.8,30.0,29.900000000000002,38.4,21.5,46,14,2023-11-13,7.8125,0.0,30.0,30.0,12.9625
Ouahigouya,2023,11,13,0.0,10.8,30.0,29.900000000000002,38.4,21.5,46,14,2023-11-13,7.5,0.0,30.0,30.0,12.9
Ouahigouya,2023,11,14,0.0,10.700000000000001,29.1,29.1,37.5,20.6,46,11,2023-11-14,8.3125,0.0,29.1,28.5,12.892500000000002
Ouahigouya,2023,11,14,0.0,10.700000000000001,29.1,29.1,37.5,20.6,46,11,2023-11-14,12.75,0.0,29.1,28.5,13.780000000000003
Ouahigouya,2023,11,15,0.0,10.6,29.400000000000002,29.3,37.9,20.900000000000002,40,14,2023-11-15,9.6875,0.0,29.400000000000002,27.0,13.357500000000002
Ouahigouya,2023,11,15,0.0,10.6,29.400000000000002,29.3,37.9,20.900000000000002,40,14,2023-11-15,13.125,0.0,29.400000000000002,27.0,14.045000000000002
Ouahigouya,2023,11,16,0.0,9.8,30.5,30.1,38.0,23.0,51,24,2023-11-16,5.5,0.0,30.5,37.5,11.4
Ouahigouya,2023,11,16,0.0,9.8,30.5,30.1,38.0,23.0,51,24,2023-11-16,5.875,0.0,30.5,37.5,11.475000000000001
Ouahigouya,2023,11,17,0.0,9.4,31.6,31.900000000000002,38.0,25.2,56,18,2023-11-17,6.0,0.0,31.6,37.0,11.68
Ouahigouya,2023,11,17,0.0,9.4,31.6,31.900000000000002,38.0,25.2,56,18,2023-11-17,6.0,0.0,31.6,37.0,11.68
Ouahigouya,2023,11,18,0.0,8.2,32.6,31.5,37.7,27.400000000000002,40,17,2023-11-18,4.375,0.0,32.6,28.5,11.905
Ouahigouya,2023,11,18,0.0,8.2,32.6,31.5,37.7,27.400000000000002,40,17,2023-11-18,5.4375,0.0,32.6,28.5,12.1175
Ouahigouya,2023,11,19,0.0,9.8,31.0,30.400000000000002,37.7,24.3,41,18,2023-11-19,7.125,0.0,31.0,29.5,12.675
Ouahigouya,2023,11,19,0.0,9.8,31.0,30.400000000000002,37.7,24.3,41,18,2023-11-19,9.375,0.0,31.0,29.5,13.125
Ouahigouya,2023,11,20,0.0,10.5,30.0,29.6,37.4,22.5,47,16,2023-11-20,5.375,0.0,30.0,31.5,12.174999999999999
Ouahigouya,2023,11,20,0.0,10.5,30.0,29.6,37.4,22.5,47,16,2023-11-20,7.625,0.0,30.0,31.5,12.625
Ouahigouya,2023,11,21,0.0,10.6,30.1,29.5,38.0,22.1,43,19,2023-11-21,7.0625,0.0,30.1,31.0,12.642499999999998
Ouahigouya,2023,11,21,0.0,10.6,30.1,29.5,38.0,22.1,43,19,2023-11-21,8.75,0.0,30.1,31.0,12.979999999999999
Ouahigouya,2023,11,22,0.0,8.8,29.900000000000002,29.7,37.300000000000004,22.5,53,19,2023-11-22,2.6875,0.0,29.900000000000002,36.0,10.307500000000001
Ouahigouya,2023,11,22,0.0,8.8,29.900000000000002,29.7,37.300000000000004,22.5,53,19,2023-11-22,9.125,0.0,29.900000000000002,36.0,11.595
Ouahigouya,2023,11,23,0.0,9.3,29.900000000000002,29.6,37.1,22.7,53,20,2023-11-23,10.0,0.0,29.900000000000002,36.5,11.97
Ouahigouya,2023,11,23,0.0,9.3,29.900000000000002,29.6,37.1,22.7,53,20,2023-11-23,12.1875,0.0,29.900000000000002,36.5,12.4075
Ouahigouya,2023,11,24,0.0,10.6,28.8,28.400000000000002,36.5,21.1,45,16,2023-11-24,8.1875,0.0,28.8,30.5,12.5275
Ouahigouya,2023,11,24,0.0,10.6,28.8,28.400000000000002,36.5,21.1,45,16,2023-11-24,13.5,0.0,28.8,30.5,13.59
Ouahigouya,2023,11,25,0.0,10.200000000000001,28.400000000000002,28.0,36.2,20.5,50,16,2023-11-25,8.0625,0.0,28.400000000000002,33.0,11.932500000000001
Ouahigouya,2023,11,25,0.0,10.200000000000001,28.400000000000002,28.0,36.2,20.5,50,16,2023-11-25,14.0625,0.0,28.400000000000002,33.0,13.1325
Ouahigouya,2023,11,26,0.0,10.200000000000001,29.3,29.0,36.6,21.900000000000002,51,23,2023-11-26,9.875,0.0,29.3,37.0,12.165
Ouahigouya,2023,11,26,0.0,10.200000000000001,29.3,29.0,36.6,21.900000000000002,51,23,2023-11-26,10.6875,0.0,29.3,37.0,12.3275
Ouahigouya,2023,11,27,0.0,8.3,30.1,30.1,36.6,23.5,59,28,2023-11-27,5.75,0.0,30.1,43.5,9.98
Ouahigouya,2023,11,27,0.0,8.3,30.1,30.1,36.6,23.5,59,28,2023-11-27,8.5,0.0,30.1,43.5,10.529999999999998
Ouahigouya,2023,11,28,0.0,10.200000000000001,30.6,30.6,37.5,23.6,44,16,2023-11-28,5.125,0.0,30.6,30.0,12.305000000000001
Ouahigouya,2023,11,28,0.0,10.200000000000001,30.6,30.6,37.5,23.6,44,16,2023-11-28,10.875,0.0,30.6,30.0,13.455000000000002
Ouahigouya,2023,11,29,0.0,8.6,30.8,30.2,37.7,23.8,42,16,2023-11-29,8.5625,0.0,30.8,29.0,12.3525
Ouahigouya,2023,11,29,0.0,8.6,30.8,30.2,37.7,23.8,42,16,2023-11-29,8.875,0.0,30.8,29.0,12.415
Ouahigouya,2023,11,30,0.0,9.9,30.900000000000002,30.8,38.6,23.2,45,17,2023-11-30,5.125,0.0,30.900000000000002,31.0,12.145
Ouahigouya,2023,11,30,0.0,9.9,30.900000000000002,30.8,38.6,23.2,45,17,2023-11-30,9.625,0.0,30.900000000000002,31.0,13.045
Ouahigouya,2023,12,1,0.0,10.200000000000001,31.8,31.3,39.6,24.0,39,15,2023-12-01,3.5625,0.0,31.8,27.0,12.6525
Ouahigouya,2023,12,1,0.0,10.200000000000001,31.8,31.3,39.6,24.0,39,15,2023-12-01,11.5,0.0,31.8,27.0,14.240000000000002
Ouahigouya,2023,12,2,0.0,9.8,31.2,30.3,38.7,23.6,42,15,2023-12-02,6.1875,0.0,31.2,28.5,12.6475
Ouahigouya,2023,12,2,0.0,9.8,31.2,30.3,38.7,23.6,42,15,2023-12-02,11.5,0.0,31.2,28.5,13.709999999999999
Ouahigouya,2023,12,3,0.0,10.4,30.3,30.2,37.800000000000004,22.7,43,15,2023-12-03,3.75,0.0,30.3,29.0,12.139999999999999
Ouahigouya,2023,12,3,0.0,10.4,30.3,30.2,37.800000000000004,22.7,43,15,2023-12-03,13.125,0.0,30.3,29.0,14.014999999999999
Ouahigouya,2023,12,4,0.0,10.5,30.0,29.7,37.2,22.8,42,13,2023-12-04,9.6875,0.0,30.0,27.5,13.4375
Ouahigouya,2023,12,4,0.0,10.5,30.0,29.7,37.2,22.8,42,13,2023-12-04,11.125,0.0,30.0,27.5,13.725000000000001
Ouahigouya,2023,12,5,0.0,10.4,28.8,28.2,37.0,20.5,41,16,2023-12-05,9.75,0.0,28.8,28.5,12.94
Ouahigouya,2023,12,5,0.0,10.4,28.8,28.2,37.0,20.5,41,16,2023-12-05,13.125,0.0,28.8,28.5,13.615
Ouahigouya,2023,12,6,0.0,10.6,28.7,28.3,36.9,20.5,50,16,2023-12-06,9.25,0.0,28.7,33.0,12.459999999999999
Ouahigouya,2023,12,6,0.0,10.6,28.7,28.3,36.9,20.5,50,16,2023-12-06,10.4375,0.0,28.7,33.0,12.6975
Ouahigouya,2023,12,7,0.0,10.4,29.2,28.8,36.7,21.7,47,12,2023-12-07,5.875,0.0,29.2,29.5,12.185000000000002
Ouahigouya,2023,12,7,0.0,10.4,29.2,28.8,36.7,21.7,47,12,2023-12-07,3.1875,0.0,29.2,29.5,11.6475
Ouahigouya,2023,12,8,0.0,10.200000000000001,28.0,27.900000000000002,36.4,19.6,42,11,2023-12-08,4.1875,0.0,28.0,26.5,11.6875
Ouahigouya,2023,12,8,0.0,10.200000000000001,28.0,27.900000000000002,36.4,19.6,42,11,2023-12-08,9.1875,0.0,28.0,26.5,12.6875
Ouahigouya,2023,12,9,0.0,10.200000000000001,27.6,27.5,36.0,19.1,44,13,2023-12-09,5.625,0.0,27.6,28.5,11.655
Ouahigouya,2023,12,9,0.0,10.200000000000001,27.6,27.5,36.0,19.1,44,13,2023-12-09,11.5,0.0,27.6,28.5,12.83
Ouahigouya,2023,12,10,0.0,10.5,27.2,27.0,35.9,18.5,48,14,2023-12-10,3.75,0.0,27.2,31.0,11.06
Ouahigouya,2023,12,10,0.0,10.5,27.2,27.0,35.9,18.5,48,14,2023-12-10,8.75,0.0,27.2,31.0,12.06
Ouahigouya,2023,12,11,0.0,10.0,26.6,26.400000000000002,34.5,18.7,37,16,2023-12-11,4.5,0.0,26.6,26.5,11.23
Ouahigouya,2023,12,11,0.0,10.0,26.6,26.400000000000002,34.5,18.7,37,16,2023-12-11,11.625,0.0,26.6,26.5,12.655
Ouahigouya,2023,12,12,0.0,9.3,26.400000000000002,25.6,32.4,20.3,39,17,2023-12-12,5.875,0.0,26.400000000000002,28.0,10.945
Ouahigouya,2023,12,12,0.0,9.3,26.400000000000002,25.6,32.4,20.3,39,17,2023-12-12,3.75,0.0,26.400000000000002,28.0,10.52
Ouahigouya,2023,12,13,0.0,9.8,23.7,24.1,31.0,16.3,53,18,2023-12-13,4.75,0.0,23.7,35.5,9.409999999999998
Ouahigouya,2023,12,13,0.0,9.8,23.7,24.1,31.0,16.3,53,18,2023-12-13,11.375,0.0,23.7,35.5,10.735
Ouahigouya,2023,12,14,0.0,9.700000000000001,24.5,24.2,31.900000000000002,17.0,49,20,2023-12-14,4.875,0.0,24.5,34.5,9.724999999999998
Ouahigouya,2023,12,14,0.0,9.700000000000001,24.5,24.2,31.900000000000002,17.0,49,20,2023-12-14,9.0,0.0,24.5,34.5,10.55
Ouahigouya,2023,12,15,0.0,9.6,25.7,25.1,32.6,18.7,41,15,2023-12-15,5.0,0.0,25.7,28.0,10.709999999999997
Ouahigouya,2023,12,15,0.0,9.6,25.7,25.1,32.6,18.7,41,15,2023-12-15,8.8125,0.0,25.7,28.0,11.472499999999997
Ouahigouya,2023,12,16,0.0,9.8,25.3,25.2,33.3,17.3,45,15,2023-12-16,5.625,0.0,25.3,30.0,10.615
Ouahigouya,2023,12,16,0.0,9.8,25.3,25.2,33.3,17.3,45,15,2023-12-16,11.5,0.0,25.3,30.0,11.790000000000001
Ouahigouya,2023,12,17,0.0,7.4,24.900000000000002,25.3,32.0,17.7,43,12,2023-12-17,5.125,0.0,24.900000000000002,27.5,9.445000000000002
Ouahigouya,2023,12,17,0.0,7.4,24.900000000000002,25.3,32.0,17.7,43,12,2023-12-17,12.5625,0.0,24.900000000000002,27.5,10.932500000000001
Ouahigouya,2023,12,18,0.0,5.3,24.1,24.1,30.3,17.900000000000002,37,16,2023-12-18,15.25,0.0,24.1,26.5,10.280000000000001
Ouahigouya,2023,12,18,0.0,5.3,24.1,24.1,30.3,17.900000000000002,37,16,2023-12-18,8.75,0.0,24.1,26.5,8.98
Ouahigouya,2023,12,19,0.0,10.200000000000001,23.5,22.6,30.3,16.6,43,17,2023-12-19,16.1875,0.0,23.5,30.0,12.387500000000001
Ouahigouya,2023,12,19,0.0,10.200000000000001,23.5,22.6,30.3,16.6,43,17,2023-12-19,15.125,0.0,23.5,30.0,12.175
Ouahigouya,2023,12,20,0.0,10.4,22.2,22.0,28.7,15.700000000000001,31,15,2023-12-20,15.8125,0.0,22.2,23.0,12.722499999999998
Ouahigouya,2023,12,20,0.0,10.4,22.2,22.0,28.7,15.700000000000001,31,15,2023-12-20,13.1875,0.0,22.2,23.0,12.197499999999998
Ouahigouya,2023,12,21,0.0,10.4,22.400000000000002,21.8,29.8,15.0,40,12,2023-12-21,11.8125,0.0,22.400000000000002,26.0,11.682500000000003
Ouahigouya,2023,12,21,0.0,10.4,22.400000000000002,21.8,29.8,15.0,40,12,2023-12-21,8.5625,0.0,22.400000000000002,26.0,11.032500000000002
Ouahigouya,2023,12,22,0.0,10.200000000000001,24.3,23.900000000000002,32.1,16.5,36,13,2023-12-22,8.0625,0.0,24.3,24.5,11.552500000000002
Ouahigouya,2023,12,22,0.0,10.200000000000001,24.3,23.900000000000002,32.1,16.5,36,13,2023-12-22,14.6875,0.0,24.3,24.5,12.877500000000001
Ouahigouya,2023,12,23,0.0,10.3,26.8,26.400000000000002,34.9,18.7,37,14,2023-12-23,5.0625,0.0,26.8,25.5,11.652499999999998
Ouahigouya,2023,12,23,0.0,10.3,26.8,26.400000000000002,34.9,18.7,37,14,2023-12-23,7.1875,0.0,26.8,25.5,12.077499999999999
Ouahigouya,2023,12,24,0.0,7.1000000000000005,26.1,25.8,33.3,18.900000000000002,40,13,2023-12-24,6.25,0.0,26.1,26.5,9.98
Ouahigouya,2023,12,24,0.0,7.1000000000000005,26.1,25.8,33.3,18.900000000000002,40,13,2023-12-24,9.125,0.0,26.1,26.5,10.555000000000001
Ouahigouya,2023,12,25,0.0,9.8,26.2,25.6,34.1,18.3,33,12,2023-12-25,6.5625,0.0,26.2,22.5,11.8225
Ouahigouya,2023,12,25,0.0,9.8,26.2,25.6,34.1,18.3,33,12,2023-12-25,9.5625,0.0,26.2,22.5,12.4225
Ouahigouya,2023,12,26,0.0,10.3,24.8,24.900000000000002,32.9,16.6,38,11,2023-12-26,5.125,0.0,24.8,24.5,11.165
Ouahigouya,2023,12,26,0.0,10.3,24.8,24.900000000000002,32.9,16.6,38,11,2023-12-26,9.5625,0.0,24.8,24.5,12.052499999999998
Ouahigouya,2023,12,27,0.0,10.5,24.1,24.3,32.7,15.5,42,12,2023-12-27,5.625,0.0,24.1,27.0,10.905000000000001
Ouahigouya,2023,12,27,0.0,10.5,24.1,24.3,32.7,15.5,42,12,2023-12-27,11.25,0.0,24.1,27.0,12.030000000000001
Ouahigouya,2023,12,28,0.0,10.200000000000001,24.6,24.400000000000002,32.1,17.0,39,12,2023-12-28,4.9375,0.0,24.6,25.5,10.9175
Ouahigouya,2023,12,28,0.0,10.200000000000001,24.6,24.400000000000002,32.1,17.0,39,12,2023-12-28,12.875,0.0,24.6,25.5,12.504999999999999
Ouahigouya,2023,12,29,0.0,10.3,24.1,24.5,33.1,15.1,47,13,2023-12-29,6.5,0.0,24.1,30.0,10.680000000000001
Ouahigouya,2023,12,29,0.0,10.3,24.1,24.5,33.1,15.1,47,13,2023-12-29,15.4375,0.0,24.1,30.0,12.467500000000001
Ouahigouya,2023,12,30,0.0,10.4,25.0,25.2,34.300000000000004,15.6,52,13,2023-12-30,9.8125,0.0,25.0,32.5,11.4125
Ouahigouya,2023,12,30,0.0,10.4,25.0,25.2,34.300000000000004,15.6,52,13,2023-12-30,13.25,0.0,25.0,32.5,12.1
Ouahigouya,2023,12,31,0.0,10.3,25.6,25.8,34.7,16.4,41,12,2023-12-31,11.5,0.0,25.6,26.5,12.48
Ouahigouya,2023,12,31,0.0,10.3,25.6,25.8,34.7,16.4,41,12,2023-12-31,14.875,0.0,25.6,26.5,13.155
Ouahigouya,2024,1,1,0.0,10.1,26.3,26.400000000000002,35.800000000000004,16.8,39,9,2024-01-01,15.3125,0.0,26.3,24.0,13.602499999999997
Ouahigouya,2024,1,1,0.0,10.1,26.3,26.400000000000002,35.800000000000004,16.8,39,9,2024-01-01,14.125,0.0,26.3,24.0,13.365
Ouahigouya,2024,1,2,0.0,10.3,26.6,26.6,35.6,17.6,44,11,2024-01-02,7.9375,0.0,26.6,27.5,11.967500000000001
Ouahigouya,2024,1,2,0.0,10.3,26.6,26.6,35.6,17.6,44,11,2024-01-02,11.75,0.0,26.6,27.5,12.73
Ouahigouya,2024,1,3,0.0,10.4,26.2,26.0,35.1,17.3,40,10,2024-01-03,5.375,0.0,26.2,25.0,11.634999999999998
Ouahigouya,2024,1,3,0.0,10.4,26.2,26.0,35.1,17.3,40,10,2024-01-03,11.625,0.0,26.2,25.0,12.884999999999998
Ouahigouya,2024,1,4,0.0,10.5,26.6,26.6,35.7,17.400000000000002,40,10,2024-01-04,9.125,0.0,26.6,25.0,12.555
Ouahigouya,2024,1,4,0.0,10.5,26.6,26.6,35.7,17.400000000000002,40,10,2024-01-04,15.0625,0.0,26.6,25.0,13.7425
Ouahigouya,2024,1,5,0.0,8.700000000000001,27.1,26.7,36.0,18.2,40,13,2024-01-05,6.75,0.0,27.1,26.5,11.18
Ouahigouya,2024,1,5,0.0,8.700000000000001,27.1,26.7,36.0,18.2,40,13,2024-01-05,13.125,0.0,27.1,26.5,12.455
Ouahigouya,2024,1,6,0.0,5.7,28.2,27.1,34.800000000000004,21.6,38,12,2024-01-06,3.8125,0.0,28.2,25.0,9.572499999999998
Ouahigouya,2024,1,6,0.0,5.7,28.2,27.1,34.800000000000004,21.6,38,12,2024-01-06,8.125,0.0,28.2,25.0,10.434999999999999
Ouahigouya,2024,1,7,0.0,9.0,27.5,27.1,35.6,19.400000000000002,45,13,2024-01-07,5.375,0.0,27.5,29.0,10.924999999999999
Ouahigouya,2024,1,7,0.0,9.0,27.5,27.1,35.6,19.400000000000002,45,13,2024-01-07,11.375,0.0,27.5,29.0,12.125
Ouahigouya,2024,1,8,0.0,10.1,28.3,28.0,35.9,20.6,33,11,2024-01-08,4.5625,0.0,28.3,22.0,12.252499999999998
Ouahigouya,2024,1,8,0.0,10.1,28.3,28.0,35.9,20.6,33,11,2024-01-08,11.5625,0.0,28.3,22.0,13.6525
Ouahigouya,2024,1,9,0.0,10.200000000000001,27.8,27.8,36.2,19.400000000000002,36,12,2024-01-09,4.5625,0.0,27.8,24.0,11.9525
Ouahigouya,2024,1,9,0.0,10.200000000000001,27.8,27.8,36.2,19.400000000000002,36,12,2024-01-09,8.75,0.0,27.8,24.0,12.790000000000001
Ouahigouya,2024,1,10,0.0,10.200000000000001,28.0,28.0,36.5,19.400000000000002,44,11,2024-01-10,9.9375,0.0,28.0,27.5,12.7375
Ouahigouya,2024,1,10,0.0,10.200000000000001,28.0,28.0,36.5,19.400000000000002,44,11,2024-01-10,11.9375,0.0,28.0,27.5,13.1375
Ouahigouya,2024,1,11,0.0,10.5,28.5,28.2,37.0,20.0,37,12,2024-01-11,3.6875,0.0,28.5,24.5,12.087499999999999
Ouahigouya,2024,1,11,0.0,10.5,28.5,28.2,37.0,20.0,37,12,2024-01-11,9.3125,0.0,28.5,24.5,13.212499999999999
Ouahigouya,2024,1,12,0.0,10.5,27.7,27.8,36.7,18.6,41,8,2024-01-12,6.6875,0.0,27.7,24.5,12.447499999999998
Ouahigouya,2024,1,12,0.0,10.5,27.7,27.8,36.7,18.6,41,8,2024-01-12,13.4375,0.0,27.7,24.5,13.7975
Ouahigouya,2024,1,13,0.0,10.4,27.7,27.400000000000002,35.0,20.400000000000002,29,8,2024-01-13,4.5625,0.0,27.7,18.5,12.572499999999998
Ouahigouya,2024,1,13,0.0,10.4,27.7,27.400000000000002,35.0,20.400000000000002,29,8,2024-01-13,9.4375,0.0,27.7,18.5,13.547499999999998
Ouahigouya,2024,1,14,0.0,10.6,26.900000000000002,26.5,35.0,18.8,31,9,2024-01-14,5.0,0.0,26.900000000000002,20.0,12.370000000000001
Ouahigouya,2024,1,14,0.0,10.6,26.900000000000002,26.5,35.0,18.8,31,9,2024-01-14,9.5625,0.0,26.900000000000002,20.0,13.2825
Ouahigouya,2024,1,15,0.0,10.0,26.900000000000002,26.8,34.7,19.0,31,9,2024-01-15,4.0625,0.0,26.900000000000002,20.0,11.8825
Ouahigouya,2024,1,15,0.0,10.0,26.900000000000002,26.8,34.7,19.0,31,9,2024-01-15,7.1875,0.0,26.900000000000002,20.0,12.5075
Ouahigouya,2024,1,16,0.0,10.4,26.3,26.2,34.1,18.5,31,10,2024-01-16,6.75,0.0,26.3,20.5,12.389999999999999
Ouahigouya,2024,1,16,0.0,10.4,26.3,26.2,34.1,18.5,31,10,2024-01-16,5.3125,0.0,26.3,20.5,12.1025
Ouahigouya,2024,1,17,0.0,10.700000000000001,25.5,25.6,33.2,17.7,34,8,2024-01-17,5.6875,0.0,25.5,21.0,12.0375
Ouahigouya,2024,1,17,0.0,10.700000000000001,25.5,25.6,33.2,17.7,34,8,2024-01-17,9.3125,0.0,25.5,21.0,12.762500000000001
Ouahigouya,2024,1,18,0.0,10.200000000000001,25.2,25.2,34.0,16.4,38,11,2024-01-18,5.125,0.0,25.2,24.5,11.235
Ouahigouya,2024,1,18,0.0,10.200000000000001,25.2,25.2,34.0,16.4,38,11,2024-01-18,10.125,0.0,25.2,24.5,12.235
Ouahigouya,2024,1,19,0.0,10.5,26.900000000000002,26.5,35.800000000000004,18.0,37,11,2024-01-19,6.625,0.0,26.900000000000002,24.0,12.245
Ouahigouya,2024,1,19,0.0,10.5,26.900000000000002,26.5,35.800000000000004,18.0,37,11,2024-01-19,11.75,0.0,26.900000000000002,24.0,13.27
Ouahigouya,2024,1,20,0.0,9.1,26.900000000000002,27.0,36.2,17.5,40,12,2024-01-20,10.0625,0.0,26.900000000000002,26.0,12.0325
Ouahigouya,2024,1,20,0.0,9.1,26.900000000000002,27.0,36.2,17.5,40,12,2024-01-20,8.9375,0.0,26.900000000000002,26.0,11.807500000000001
Ouahigouya,2024,1,21,0.0,10.6,27.2,27.2,36.1,18.2,38,11,2024-01-21,6.0625,0.0,27.2,24.5,12.2225
Ouahigouya,2024,1,21,0.0,10.6,27.2,27.2,36.1,18.2,38,11,2024-01-21,11.125,0.0,27.2,24.5,13.235
Ouahigouya,2024,1,22,0.0,9.5,27.3,27.400000000000002,36.300000000000004,18.3,41,10,2024-01-22,8.4375,0.0,27.3,25.5,12.077499999999999
Ouahigouya,2024,1,22,0.0,9.5,27.3,27.400000000000002,36.300000000000004,18.3,41,10,2024-01-22,12.9375,0.0,27.3,25.5,12.9775
Ouahigouya,2024,1,23,0.0,10.4,27.6,26.900000000000002,36.0,19.2,36,11,2024-01-23,15.3125,0.0,27.6,23.5,14.1925
Ouahigouya,2024,1,23,0.0,10.4,27.6,26.900000000000002,36.0,19.2,36,11,2024-01-23,10.3125,0.0,27.6,23.5,13.1925
Ouahigouya,2024,1,24,0.0,10.3,27.0,26.5,35.7,18.3,37,9,2024-01-24,11.4375,0.0,27.0,23.0,13.237499999999999
Ouahigouya,2024,1,24,0.0,10.3,27.0,26.5,35.7,18.3,37,9,2024-01-24,11.6875,0.0,27.0,23.0,13.2875
Ouahigouya,2024,1,25,0.0,9.3,25.6,25.5,31.8,19.400000000000002,31,15,2024-01-25,5.625,0.0,25.6,23.0,11.155
Ouahigouya,2024,1,25,0.0,9.3,25.6,25.5,31.8,19.400000000000002,31,15,2024-01-25,3.375,0.0,25.6,23.0,10.705
Ouahigouya,2024,1,26,0.0,8.9,24.5,24.400000000000002,31.3,17.7,37,14,2024-01-26,8.4375,0.0,24.5,25.5,10.9375
Ouahigouya,2024,1,26,0.0,8.9,24.5,24.400000000000002,31.3,17.7,37,14,2024-01-26,5.3125,0.0,24.5,25.5,10.3125
Ouahigouya,2024,1,27,0.0,8.5,23.8,23.5,30.400000000000002,17.2,33,16,2024-01-27,7.125,0.0,23.8,24.5,10.365000000000002
Ouahigouya,2024,1,27,0.0,8.5,23.8,23.5,30.400000000000002,17.2,33,16,2024-01-27,7.5625,0.0,23.8,24.5,10.4525
Ouahigouya,2024,1,28,0.0,9.8,24.5,24.400000000000002,31.7,17.2,33,12,2024-01-28,6.0625,0.0,24.5,22.5,11.2125
Ouahigouya,2024,1,28,0.0,9.8,24.5,24.400000000000002,31.7,17.2,33,12,2024-01-28,5.4375,0.0,24.5,22.5,11.0875
Ouahigouya,2024,1,29,0.0,9.6,24.8,24.900000000000002,32.2,17.3,37,14,2024-01-29,8.5,0.0,24.8,25.5,11.389999999999997
Ouahigouya,2024,1,29,0.0,9.6,24.8,24.900000000000002,32.2,17.3,37,14,2024-01-29,13.1875,0.0,24.8,25.5,12.327499999999997
Ouahigouya,2024,1,30,0.0,10.6,25.8,25.7,33.2,18.400000000000002,38,12,2024-01-30,6.8125,0.0,25.8,25.0,11.9025
Ouahigouya,2024,1,30,0.0,10.6,25.8,25.7,33.2,18.400000000000002,38,12,2024-01-30,11.1875,0.0,25.8,25.0,12.7775
Ouahigouya,2024,1,31,0.0,9.8,26.5,26.2,33.5,19.5,31,13,2024-01-31,9.0625,0.0,26.5,22.0,12.462499999999999
Ouahigouya,2024,1,31,0.0,9.8,26.5,26.2,33.5,19.5,31,13,2024-01-31,7.1875,0.0,26.5,22.0,12.087499999999999
Ouahigouya,2024,2,1,0.0,6.8,26.7,26.400000000000002,33.0,20.400000000000002,29,15,2024-02-01,7.25,0.0,26.7,22.0,10.66
Ouahigouya,2024,2,1,0.0,6.8,26.7,26.400000000000002,33.0,20.400000000000002,29,15,2024-02-01,5.125,0.0,26.7,22.0,10.235
Ouahigouya,2024,2,2,0.0,8.0,26.0,25.8,31.0,20.900000000000002,34,15,2024-02-02,7.0,0.0,26.0,24.5,10.75
Ouahigouya,2024,2,2,0.0,8.0,26.0,25.8,31.0,20.900000000000002,34,15,2024-02-02,7.1875,0.0,26.0,24.5,10.787500000000001
Ouahigouya,2024,2,3,0.0,10.0,26.400000000000002,26.1,32.3,20.400000000000002,31,13,2024-02-03,7.25,0.0,26.400000000000002,22.0,12.170000000000002
Ouahigouya,2024,2,3,0.0,10.0,26.400000000000002,26.1,32.3,20.400000000000002,31,13,2024-02-03,5.375,0.0,26.400000000000002,22.0,11.794999999999998
Ouahigouya,2024,2,4,0.0,10.200000000000001,25.0,25.400000000000002,32.6,17.400000000000002,30,9,2024-02-04,7.3125,0.0,25.0,19.5,12.1125
Ouahigouya,2024,2,4,0.0,10.200000000000001,25.0,25.400000000000002,32.6,17.400000000000002,30,9,2024-02-04,3.3125,0.0,25.0,19.5,11.3125
Ouahigouya,2024,2,5,0.0,8.1,24.900000000000002,24.8,31.2,18.6,24,9,2024-02-05,3.375,0.0,24.900000000000002,16.5,10.545
Ouahigouya,2024,2,5,0.0,8.1,24.900000000000002,24.8,31.2,18.6,24,9,2024-02-05,6.375,0.0,24.900000000000002,16.5,11.145
Ouahigouya,2024,2,6,0.0,8.4,25.5,25.0,31.2,19.7,22,11,2024-02-06,3.625,0.0,25.5,16.5,10.924999999999999
Ouahigouya,2024,2,6,0.0,8.4,25.5,25.0,31.2,19.7,22,11,2024-02-06,5.6875,0.0,25.5,16.5,11.337499999999999
Ouahigouya,2024,2,7,0.0,9.3,25.900000000000002,25.5,33.2,18.6,32,12,2024-02-07,7.625,0.0,25.900000000000002,22.0,11.745000000000001
Ouahigouya,2024,2,7,0.0,9.3,25.900000000000002,25.5,33.2,18.6,32,12,2024-02-07,5.3125,0.0,25.900000000000002,22.0,11.282500000000002
Ouahigouya,2024,2,8,0.0,10.4,27.1,26.900000000000002,34.5,19.6,30,11,2024-02-08,6.8125,0.0,27.1,20.5,12.642500000000002
Ouahigouya,2024,2,8,0.0,10.4,27.1,26.900000000000002,34.5,19.6,30,11,2024-02-08,7.125,0.0,27.1,20.5,12.705000000000002
Ouahigouya,2024,2,9,0.0,10.200000000000001,27.2,26.900000000000002,35.4,19.0,34,10,2024-02-09,8.8125,0.0,27.2,22.0,12.822500000000002
Ouahigouya,2024,2,9,0.0,10.200000000000001,27.2,26.900000000000002,35.4,19.0,34,10,2024-02-09,10.6875,0.0,27.2,22.0,13.197500000000002
Ouahigouya,2024,2,10,0.0,10.8,28.0,27.900000000000002,37.5,18.5,42,11,2024-02-10,8.8125,0.0,28.0,26.5,12.9125
Ouahigouya,2024,2,10,0.0,10.8,28.0,27.900000000000002,37.5,18.5,42,11,2024-02-10,11.6875,0.0,28.0,26.5,13.487499999999999
